NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,Product,Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
Siya 1504 ,28,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,265.0,265.0,265.0,1504,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1505 ,12,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,160.0,160.0,160.0,1505,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1513 ,22,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,330.0,330.0,330.0,1513,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1515 ,30,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,275.0,275.0,275.0,1515,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1515 ,28,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,265.0,265.0,265.0,1515,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1515 ,26,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,255.0,255.0,255.0,1515,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1518 ,16,Siya,GIRLS KIDS WEAR,Top-Full<,2.0,240.0,240.0,480.0,1518,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1518 ,14,Siya,GIRLS KIDS WEAR,Top-Full<,1.0,230.0,230.0,230.0,1518,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1535. ,14,Siya,BABA KIDS WEAR,T-Shirt-F<,1.0,320.0,320.0,320.0,1535.,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 1574 ,18,Siya,BABA KIDS WEAR,Pajami<,1.0,285.0,285.0,285.0,1574,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 8-16 ,30,Siya,BABA KIDS WEAR,Lower-Jogger-Hosiery <,2.0,335.0,335.0,670.0,8-16,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 8-16 ,32,Siya,BABA KIDS WEAR,Lower-Jogger-Hosiery <,2.0,345.0,345.0,690.0,8-16,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Siya 8-16 ,28,Siya,BABA KIDS WEAR,Lower-Jogger-Hosiery <,1.0,325.0,325.0,325.0,8-16,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sizzler 1705(sgf) ,24,Sizzler,GIRLS KIDS WEAR,Frock-Pari <,1.0,700.0,700.0,700.0,1705(sgf),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sizzler 1705(sgf) ,20,Sizzler,GIRLS KIDS WEAR,Frock-Pari <,1.0,660.0,660.0,660.0,1705(sgf),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sizzler 1705(sgf) ,18,Sizzler,GIRLS KIDS WEAR,Frock-Pari <,1.0,640.0,640.0,640.0,1705(sgf),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sizzler 1705(sgf) ,22,Sizzler,GIRLS KIDS WEAR,Frock-Pari <,1.0,680.0,680.0,680.0,1705(sgf),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SK Kids 1050(SGA) ,22,Sk kids,GIRLS KIDS WEAR,Capri-Denim <,1.0,375.0,375.0,375.0,1050(SGA),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SK Kids 1050(SGA) ,24,Sk kids,GIRLS KIDS WEAR,Capri-Denim <,3.0,395.0,395.0,1185.0,1050(SGA),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skeleton SKL-03(sbt) ,44,Skeleton,GENTS WEAR,Lower-Hosiery <,1.0,550.0,550.0,550.0,SKL-03(sbt),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 1103 ,16,Skipley,Baby Woolen Wear,Woolen-Set<>,2.0,1395.0,1440.0,2790.0,1103,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 904 ,20,Skipley,Baby Woolen Wear,Woolen-Set<>,3.0,1210.0,1340.0,3630.0,904,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 904(aj) ,16,Skipley,Baby Woolen Wear,Woolen-Set<,1.0,990.0,990.0,990.0,904(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 907 ,20,Skipley,Baby Woolen Wear,Woolen-Set<>,1.0,1210.0,1340.0,1210.0,907,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 907 ,22,Skipley,Baby Woolen Wear,Woolen-Set<>,1.0,1270.0,1410.0,1270.0,907,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Skipley 911 ,16,Skipley,Baby Woolen Wear,Woolen-Set<>,1.0,1150.0,1280.0,1150.0,911,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Slimline IV,Free,Slimline,GIRLS WEAR,Leggy<,5.0,205.0,205.0,1025.0,IV,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Slimline IV,free,Slimline,GIRLS WEAR,Leggy<,4.0,215.0,215.0,860.0,IV,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Slimline IV,XL,Slimline,GIRLS WEAR,Leggy<,1.0,170.0,170.0,170.0,IV,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Slimline IV,XXL,Slimline,GIRLS WEAR,Leggy<,1.0,295.0,295.0,295.0,IV,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smartis 1013 ,16,Smartis,GIRLS KIDS WEAR,Middy Frock,1.0,320.0,320.0,320.0,1013,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 1114 ,free,Smartwool,GIRLS WOOLEN,Cardigan<,3.0,795.0,880.0,2385.0,1114,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 1214 ,free,Smartwool,GIRLS WOOLEN,Cardigan<,5.0,845.0,925.0,4225.0,1214,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 1302 ,free,Smartwool,GIRLS WOOLEN,Cardigan<,4.0,805.0,885.0,3220.0,1302,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 2324(dc) ,free,Smartwool,GIRLS WOOLEN,Cardigan<,2.0,985.0,985.0,1970.0,2324(dc),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 3502 ,L,Smartwool,GIRLS WOOLEN,Suede P/O<,5.0,995.0,1095.0,4975.0,3502,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmartWool 3503 ,L,Smartwool,GIRLS WOOLEN,Suede P/O<,5.0,995.0,1095.0,4975.0,3503,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smarty 208(VIP) ,34,Smarty,BABA KIDS WEAR,T-Shirt-Half <,1.0,340.0,370.0,340.0,208(VIP),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smile Baby 559(sind) 16/18/20/22/24/26,24,Smile baby,GIRLS KIDS WEAR,Frock<,1.0,1100.0,1100.0,1100.0,559(sind),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smile Baby 559(sind) 16/18/20/22/24/26,18,Smile baby,GIRLS KIDS WEAR,Frock<,1.0,980.0,980.0,980.0,559(sind),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SmileyCasuals 13026(gg) ,30,Smileycasuals,BABA KIDS WEAR,Suit-Full+Jacket <>,1.0,1705.0,1705.0,1705.0,13026(gg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smoke 2076(VH) 28/30/32/34/36/38,38,Smoke,GIRLS KIDS WEAR,LEGGY SET<,1.0,2060.0,2060.0,2060.0,2076(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smooth 5563(VH) 20/22/24/26/28/30/32,28,Smooth,GIRLS KIDS WEAR,Frock<,1.0,420.0,420.0,420.0,5563(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smooth 5567(VH) 20/22/24/26/28/30/32,24,Smooth,GIRLS KIDS WEAR,Frock<,1.0,420.0,420.0,420.0,5567(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smooth 5594(VH) 20/22/24/26/28/30/32,20,Smooth,GIRLS KIDS WEAR,Frock<,1.0,375.0,375.0,375.0,5594(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Smooth 5594(VH) 20/22/24/26/28/30/32,24,Smooth,GIRLS KIDS WEAR,Frock<,1.0,405.0,405.0,405.0,5594(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 2083 ,24,Snowberry,GIRLS KIDS WEAR,Cullotes >,1.0,1590.0,1590.0,1590.0,2083,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5027 ,32,Snowberry,GIRLS KIDS WEAR,Cullotes >,1.0,1640.0,1640.0,1640.0,5027,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5111 ,26,Snowberry,GIRLS KIDS WEAR,Sarak-Set<>,1.0,2295.0,2295.0,2295.0,5111,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5129 ,36,Snowberry,GIRLS KIDS WEAR,Sarak-Set >,1.0,1915.0,1915.0,1915.0,5129,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5129 ,24,Snowberry,GIRLS KIDS WEAR,Sarak-Set >,1.0,1745.0,1745.0,1745.0,5129,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5191 ,32,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1550.0,1550.0,1550.0,5191,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5191 ,24,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1370.0,1370.0,1370.0,5191,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5191 ,26,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1415.0,1415.0,1415.0,5191,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5193 ,24,Snowberry,GIRLS KIDS WEAR,Cullotes >,1.0,1785.0,1785.0,1785.0,5193,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5377 ,24,Snowberry,GIRLS KIDS WEAR,Cullotes >,1.0,1685.0,1685.0,1685.0,5377,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5377 ,26,Snowberry,GIRLS KIDS WEAR,Cullotes >,1.0,1730.0,1730.0,1730.0,5377,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5401 ,36,Snowberry,GIRLS KIDS WEAR,TOP SKIRT <>,1.0,1965.0,1965.0,1965.0,5401,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5401 ,22,Snowberry,GIRLS KIDS WEAR,TOP SKIRT <>,1.0,160.0,1650.0,160.0,5401,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5401 ,32,Snowberry,GIRLS KIDS WEAR,TOP SKIRT <>,1.0,1875.0,1875.0,1875.0,5401,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5401 ,24,Snowberry,GIRLS KIDS WEAR,TOP SKIRT <>,1.0,1695.0,1695.0,1695.0,5401,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5401 ,30,Snowberry,GIRLS KIDS WEAR,TOP SKIRT <>,1.0,1830.0,1830.0,1830.0,5401,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5403 ,24,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1565.0,1565.0,1565.0,5403,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5403 ,30,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1700.0,1700.0,1700.0,5403,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5403 ,28,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1655.0,1655.0,1655.0,5403,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5414 ,32,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,2030.0,2030.0,2030.0,5414,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5414 ,30,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,1985.0,1985.0,1985.0,5414,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,36,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,2120.0,2120.0,2120.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,38,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,2165.0,2165.0,2165.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,30,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,1985.0,1985.0,1985.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,24,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,1850.0,1850.0,1850.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,28,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,1940.0,1940.0,1940.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5425 ,32,Snowberry,GIRLS KIDS WEAR,Pant Top >,1.0,2030.0,2030.0,2030.0,5425,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5437 ,34,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1765.0,1765.0,1765.0,5437,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5437 ,28,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1630.0,1630.0,1630.0,5437,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5437 ,24,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1540.0,1540.0,1540.0,5437,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5503 ,24,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1520.0,1520.0,1520.0,5503,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Snowberry 5503 ,30,Snowberry,GIRLS KIDS WEAR,TOP SKIRT >,1.0,1655.0,1655.0,1655.0,5503,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sofia 4010 ,free,Sofia,GIRLS WOOLEN,Cardigan-S/L <,4.0,705.0,775.0,2820.0,4010,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sofia 57(DC) ,20,Sofia,Baba Woolen Wear,Suede P/O<,1.0,405.0,405.0,405.0,57(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY IP-320 ,22,Solty,BABA KIDS WEAR,Cargo<,1.0,570.0,680.0,570.0,IP-320,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY IP-47 ,18,Solty,BABA KIDS WEAR,Cargo<,1.0,575.0,700.0,575.0,IP-47,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY IP-71 ,18,Solty,BABA KIDS WEAR,Cargo<,2.0,530.0,585.0,1060.0,IP-71,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY IP-71 ,22,Solty,BABA KIDS WEAR,Cargo<,1.0,570.0,625.0,570.0,IP-71,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY IP-71 ,24,Solty,BABA KIDS WEAR,Cargo<,1.0,590.0,645.0,590.0,IP-71,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
SOLTY S-11 ,18,Solty,BABA KIDS WEAR,Jeans-Jogger<,1.0,625.0,778.0,625.0,S-11,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Solwin 600(dc) ,free,Solwin,GIRLS WOOLEN,Cardigan<>,1.0,1460.0,1460.0,1460.0,600(dc),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia J2 ,22,Sonia,GIRLS KIDS WEAR,Set-Gallis-Full <,1.0,920.0,920.0,920.0,J2,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia J29(VH) 34/36/38,38,Sonia,GIRLS KIDS WEAR,Suit-Gallis-Full <,1.0,1495.0,1495.0,1495.0,J29(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia J31 22/24/26/28/30/32,26,Sonia,GIRLS KIDS WEAR,Suit-Gallis-Full <,1.0,1125.0,1125.0,1125.0,J31,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia J-42(VH) 34/36/38,36,Sonia,GIRLS KIDS WEAR,Suit-Gallis-Full <,1.0,1315.0,1315.0,1315.0,J-42(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia J-7(VH) ,24,Sonia,GIRLS KIDS WEAR,Suit-Gallis-Capri<>,1.0,1140.0,1140.0,1140.0,J-7(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonia L-207(VH) 22/24/26/28/30/32,30,Sonia,GIRLS KIDS WEAR,CAP-TOP,1.0,975.0,975.0,975.0,L-207(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
sonica 2593[AM] 16/18/20/22/24/26/28/30/32,16,Sonica,GIRLS KIDS WEAR,T.P.H-Pant,1.0,485.0,485.0,485.0,2593[AM],1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,22,Sonpari,GIRLS KIDS WEAR,Leggy<,2.0,165.0,165.0,330.0,leggy(IV),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,20,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,110.0,110.0,110.0,leggy(IV),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,16,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,100.0,100.0,100.0,leggy(IV),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,36,Sonpari,GIRLS KIDS WEAR,Leggy<,5.0,235.0,235.0,1175.0,leggy(IV),5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,38,Sonpari,GIRLS KIDS WEAR,Leggy<,5.0,245.0,245.0,1225.0,leggy(IV),5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,18,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,105.0,105.0,420.0,leggy(IV),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,40,Sonpari,GIRLS KIDS WEAR,Leggy<,6.0,255.0,255.0,1530.0,leggy(IV),6.0,6.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,28,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,195.0,195.0,780.0,leggy(IV),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,34,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,225.0,225.0,900.0,leggy(IV),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari leggy(IV) ,30,Sonpari,GIRLS KIDS WEAR,Leggy<,5.0,205.0,205.0,1025.0,leggy(IV),5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,32,Sonpari,GIRLS KIDS WEAR,Leggy<,3.0,210.0,210.0,630.0,LG-80,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,28,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,200.0,200.0,800.0,LG-80,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,34,Sonpari,GIRLS KIDS WEAR,Leggy<,3.0,215.0,215.0,645.0,LG-80,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,36,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,190.0,190.0,190.0,LG-80,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,16,Sonpari,GIRLS KIDS WEAR,Leggy<,5.0,110.0,110.0,550.0,LG-80,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,38,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,195.0,195.0,195.0,LG-80,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,32,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,180.0,180.0,180.0,LG-80,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,24,Sonpari,GIRLS KIDS WEAR,Leggy<,10.0,190.0,190.0,1900.0,LG-80,10.0,10.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,36,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,210.0,210.0,840.0,LG-80,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,36,Sonpari,GIRLS KIDS WEAR,Leggy<,6.0,220.0,220.0,1320.0,LG-80,6.0,6.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,40,Sonpari,GIRLS KIDS WEAR,Leggy<,10.0,220.0,220.0,2200.0,LG-80,10.0,10.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,22,Sonpari,GIRLS KIDS WEAR,Leggy<,1.0,155.0,155.0,155.0,LG-80,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,38,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,215.0,215.0,860.0,LG-80,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,22,Sonpari,GIRLS KIDS WEAR,Leggy<,7.0,185.0,185.0,1295.0,LG-80,7.0,7.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,26,Sonpari,GIRLS KIDS WEAR,Leggy<,3.0,195.0,195.0,585.0,LG-80,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,30,Sonpari,GIRLS KIDS WEAR,Leggy<,4.0,205.0,205.0,820.0,LG-80,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,40,Sonpari,GIRLS KIDS WEAR,Leggy<,13.0,200.0,200.0,2600.0,LG-80,13.0,13.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,20,Sonpari,GIRLS KIDS WEAR,Leggy<,8.0,120.0,120.0,960.0,LG-80,8.0,8.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sonpari LG-80 ,18,Sonpari,GIRLS KIDS WEAR,Leggy<,8.0,115.0,115.0,920.0,LG-80,8.0,8.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Sony 1852 ,6,Sony,BABA KIDS WEAR,Blazer Set<>,1.0,1545.0,1545.0,1545.0,1852,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Soyee 2030 ,18,Soyee,GIRLS KIDS WEAR,Frock-Long >,1.0,1625.0,1625.0,1625.0,2030,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Soyee 2030 ,20,Soyee,GIRLS KIDS WEAR,Frock-Long >,1.0,1675.0,1675.0,1675.0,2030,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Soyee 2030 ,16,Soyee,GIRLS KIDS WEAR,Frock-Long >,1.0,1575.0,1575.0,1575.0,2030,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Spaino 01(sg) ,38,Spaino,GIRLS KIDS WEAR,Capri-Denim <,1.0,450.0,450.0,450.0,01(sg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Spaino 01(sg) ,34,Spaino,GIRLS KIDS WEAR,Capri-Denim <,2.0,410.0,410.0,820.0,01(sg),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Spaino 01(sg) ,36,Spaino,GIRLS KIDS WEAR,Capri-Denim <,1.0,430.0,430.0,430.0,01(sg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
